,Unnamed: 0,Area,Owner,AirPol,Hand,Trade,Handicap,Handicap#,Engine,Volume,Engine#,Color,Color#,Km,Year,Gear,Gear#,Price,Maker,Model,Area#,location,point,latitude,longitude,altitude
2366,3630,אשדוד,פרטית,10.0,2,לא,לא,1,בנזין,1998.0,0,לבן,34,214000.0,2014.0,אוטומט,1,52000.0,מאזדה,3,200,"אשדוד, נפת אשקלון, מחוז הדרום, ישראל","(31.7977314, 34.6529922, 0.0)",31.7977314,34.6529922,0.0
2367,4469,אשדוד,פרטית,15.0,3,כן,לא,1,בנזין,3778.0,0,לבן,34,145000.0,2011.0,אוטומט,1,42000.0,קרייזלר,גראנד וויאג'ר,53,"אשדוד, נפת אשקלון, מחוז הדרום, ישראל","(31.7977314, 34.6529922, 0.0)",31.7977314,34.6529922,0.0
2368,2190,אשדוד,פרטית,15.0,3,כן,לא,1,בנזין,1999.0,0,לבן,34,145000.0,2010.0,אוטומט,1,38000.0,מאזדה,3,47,"אשדוד, נפת אשקלון, מחוז הדרום, ישראל","(31.7977314, 34.6529922, 0.0)",31.7977314,34.6529922,0.0
2369,2454,אשדוד,פרטית,3.0,2,לא,לא,1,בנזין,1193.0,0,לבן,34,155000.0,2014.0,אוטומט,1,27000.0,מיצובישי,ספייס סטאר,79,"אשדוד, נפת אשקלון, מחוז הדרום, ישראל","(31.7977314, 34.6529922, 0.0)",31.7977314,34.6529922,0.0
2370,2747,אשדוד,פרטית,5.0,2,לא,לא,1,בנזין,1198.0,0,לבן,34,170000.0,2014.0,אוטומט,1,24000.0,ניסאן,מיקרה,247,"אשדוד, נפת אשקלון, מחוז הדרום, ישראל","(31.7977314, 34.6529922, 0.0)",31.7977314,34.6529922,0.0
2371,705,אשדוד,פרטית,15.0,3,לא,לא,1,בנזין,1584.0,0,לבן,34,185000.0,2008.0,אוטומט,1,9000.0,מיצובישי,לנסר קלאסיק,124,"אשדוד, נפת אשקלון, מחוז הדרום, ישראל","(31.7977314, 34.6529922, 0.0)",31.7977314,34.6529922,0.0
2372,1023,אשדוד,פרטית,,4,כן,לא,1,בנזין,1590.0,0,לבן,34,240000.0,2000.0,אוטומט,1,6400.0,הונדה,סיוויק (עד 2006),361,"אשדוד, נפת אשקלון, מחוז הדרום, ישראל","(31.7977314, 34.6529922, 0.0)",31.7977314,34.6529922,0.0
2373,43,אשדוד,פרטית,14.0,1,לא,לא,1,בנזין,1984.0,0,לבן,34,8000.0,2021.0,אוטומט,1,,אאודי,Q5,169,"אשדוד, נפת אשקלון, מחוז הדרום, ישראל","(31.7977314, 34.6529922, 0.0)",31.7977314,34.6529922,0.0
2374,3378,אשדוד,ליסינג,3.0,1,כן,לא,1,בנזין,1999.0,0,לבן,34,127000.0,2018.0,אוטומט,1,113500.0,יונדאי,סונטה הייבריד,47,"אשדוד, נפת אשקלון, מחוז הדרום, ישראל","(31.7977314, 34.6529922, 0.0)",31.7977314,34.6529922,0.0
2375,984,אשדוד,ייבוא מקביל,2.0,1,כן,לא,1,היברידי,1991.0,3,לבן,34,,2022.0,אוטומט,1,,מרצדס,E-Class,47,"אשדוד, נפת אשקלון, מחוז הדרום, ישראל","(31.7977314, 34.6529922, 0.0)",31.7977314,34.6529922,0.0
2376,901,אשבול,פרטית,6.0,4,לא,לא,1,בנזין,1329.0,0,לבן,34,153000.0,2012.0,אוטומט,1,36000.0,טויוטה,יאריס,127,"אשבול, נפת באר שבע, מחוז הדרום, ישראל","(31.4475021, 34.6664352, 0.0)",31.4475021,34.6664352,0.0
2377,1,אריאל,פרטית,14.0,3,לא,לא,1,בנזין,1991.0,0,לבן,34,117.0,2015.0,אוטומט,1,160000.0,מרצדס,CLA,343,"אריאל, שטח C, יהודה ושומרון, 4075419, الأراضي الفلسطينية","(32.1060817, 35.1851368, 0.0)",32.1060817,35.1851368,0.0
2378,1767,אעבלין,פרטית,13.0,3,לא,לא,1,בנזין,1490.0,0,לבן,34,55000.0,2017.0,אוטומט,1,82000.0,שברולט,מאליבו,118,"إعبلين, נפת עכו, מחוז הצפון, ישראל","(32.8209166, 35.19133, 0.0)",32.8209166,35.19133,0.0
2379,383,אניעם,פרטית,3.0,1,לא,לא,1,בנזין,1999.0,0,לבן,34,136000.0,2016.0,אוטומט,1,99000.0,יונדאי,סונטה הייבריד,53,"Nîmes, Gard, Occitanie, France métropolitaine, France","(43.8374249, 4.3600687, 0.0)",43.8374249,4.3600687,0.0
2380,3468,אמונים,פרטית,15.0,3,לא,לא,1,בנזין,1999.0,0,לבן,34,206000.0,2008.0,אוטומט,1,19900.0,מאזדה,6,351,"אמונים, מועצה אזורית באר טוביה, נפת אשקלון, מחוז הדרום, ישראל","(31.7453369, 34.676988, 0.0)",31.7453369,34.676988,0.0
2381,3147,אלעד,פרטית,13.0,3,לא,לא,1,דיזל,1598.0,1,לבן,34,428000.0,2012.0,ידנית,0,19500.0,סקודה,אוקטביה,394,"województwo łódzkie, Polska","(51.4721678, 19.3460637, 0.0)",51.4721678,19.3460637,0.0
2382,1562,אלעד,פרטית,2.0,2,לא,לא,1,בנזין,1497.0,0,לבן,34,112000.0,2018.0,אוטומט,1,73000.0,טויוטה,יאריס הייבריד,34,"województwo łódzkie, Polska","(51.4721678, 19.3460637, 0.0)",51.4721678,19.3460637,0.0
2383,4236,אליפלט,פרטית,3.0,3,לא,לא,1,בנזין,1999.0,0,לבן,34,85000.0,2018.0,אוטומט,1,115000.0,יונדאי,סונטה הייבריד,124,"אליפלט, מועצה אזורית מבואות החרמון, נפת צפת, מחוז הצפון, ישראל","(32.9480271, 35.547389, 0.0)",32.9480271,35.547389,0.0
2384,317,אילת,פרטית,2.0,1,לא,לא,1,בנזין,2487.0,0,לבן,34,100000.0,2019.0,אוטומט,1,140000.0,טויוטה,קאמרי,343,"אילת, נפת באר שבע, מחוז הדרום, ישראל","(29.5569348, 34.9497949, 0.0)",29.5569348,34.9497949,0.0
2385,4075,אילת,פרטית,9.0,1,לא,לא,1,בנזין,1248.0,0,לבן,34,17000.0,2020.0,אוטומט,1,75000.0,קיה,פיקנטו,157,"אילת, נפת באר שבע, מחוז הדרום, ישראל","(29.5569348, 34.9497949, 0.0)",29.5569348,34.9497949,0.0
2386,3828,אילת,פרטית,14.0,2,לא,לא,1,בנזין,1591.0,0,לבן,34,210000.0,2012.0,אוטומט,1,31000.0,יונדאי,i35,200,"אילת, נפת באר שבע, מחוז הדרום, ישראל","(29.5569348, 34.9497949, 0.0)",29.5569348,34.9497949,0.0
2387,2711,אילת,פרטית,,3,לא,לא,1,בנזין,1390.0,0,לבן,34,85000.0,2006.0,אוטומט,1,8000.0,רנו,טליה,48,"אילת, נפת באר שבע, מחוז הדרום, ישראל","(29.5569348, 34.9497949, 0.0)",29.5569348,34.9497949,0.0
2388,4036,אילניה,פרטית,13.0,1,לא,לא,1,בנזין,1499.0,0,לבן,34,78000.0,2018.0,אוטומט,1,107000.0,ב.מ.וו,סדרה 1,394,"אילניה, מועצה אזורית גליל תחתון, נפת כנרת, מחוז הצפון, ישראל","(32.754961, 35.4074724, 0.0)",32.754961,35.4074724,0.0
2389,2848,אחיסמך,פרטית,8.0,1,לא,לא,1,בנזין,999.0,0,לבן,34,68000.0,2018.0,אוטומט,1,88000.0,סיאט,איביזה,134,"אחיסמך, נפת רמלה, מחוז המרכז, ישראל","(31.935556, 34.908056, 0.0)",31.935556,34.908056,0.0
2390,41,אזור,פרטית,14.0,1,לא,לא,1,בנזין,1499.0,0,לבן,34,23000.0,2019.0,אוטומט,1,205000.0,ב.מ.וו,X2,230,"صور, قضاء صور, محافظة الجنوب, 1601, لبنان","(33.2721211, 35.1964023, 0.0)",33.2721211,35.1964023,0.0
2391,3235,אזור,פרטית,14.0,1,כן,לא,1,בנזין,1364.0,0,לבן,34,124000.0,2017.0,אוטומט,1,75000.0,שברולט,טראקס,351,"صور, قضاء صور, محافظة الجنوب, 1601, لبنان","(33.2721211, 35.1964023, 0.0)",33.2721211,35.1964023,0.0
2392,2031,אזור,פרטית,15.0,3,לא,לא,1,בנזין,1975.0,0,לבן,34,154000.0,2011.0,אוטומט,1,26450.0,קיה,סיד / CEED,17,"صور, قضاء صور, محافظة الجنوب, 1601, لبنان","(33.2721211, 35.1964023, 0.0)",33.2721211,35.1964023,0.0
2393,3103,אזור,ליסינג,,1,כן,לא,1,דיזל,1749.0,1,לבן,34,82000.0,2019.0,אוטומט,1,,ניסאן,אקס טרייל,394,"صور, قضاء صور, محافظة الجنوب, 1601, لبنان","(33.2721211, 35.1964023, 0.0)",33.2721211,35.1964023,0.0
2394,2810,אורנית,פרטית,15.0,1,לא,לא,1,בנזין,3564.0,0,לבן,34,69300.0,2019.0,אוטומט,1,128000.0,שברולט,אימפלה,16,"אורנית, שטח C, יהודה ושומרון, الأراضي الفلسطينية","(32.1309209, 34.9919607, 0.0)",32.1309209,34.9919607,0.0
2395,2475,אור עקיבא,חברה,10.0,1,לא,לא,1,בנזין,898.0,0,לבן,34,22000.0,2019.0,אוטומט,1,55000.0,דאצ'יה,סנדרו,257,"אור עקיבא, נפת חדרה, מחוז חיפה, ישראל","(32.5090151, 34.9195677, 0.0)",32.5090151,34.9195677,0.0
2396,925,אור יהודה,פרטית,14.0,3,לא,לא,1,בנזין,1598.0,0,לבן,34,167000.0,2014.0,אוטומט,1,82000.0,ב.מ.וו,סדרה 3,356,"אור יהודה, נפת תל אביב, מחוז תל אביב, ישראל","(32.0309712, 34.8523936, 0.0)",32.0309712,34.8523936,0.0
2397,677,אור יהודה,פרטית,6.0,2,לא,לא,1,בנזין,999.0,0,לבן,34,138000.0,2017.0,אוטומט,1,73000.0,אאודי,A1,13,"אור יהודה, נפת תל אביב, מחוז תל אביב, ישראל","(32.0309712, 34.8523936, 0.0)",32.0309712,34.8523936,0.0
2398,190,אור יהודה,פרטית,14.0,2,לא,לא,1,בנזין,1596.0,0,לבן,34,156000.0,2013.0,אוטומט,1,21000.0,פורד,פוקוס,99,"אור יהודה, נפת תל אביב, מחוז תל אביב, ישראל","(32.0309712, 34.8523936, 0.0)",32.0309712,34.8523936,0.0
2399,1393,אור יהודה,ליסינג,15.0,0,לא,לא,1,בנזין,1364.0,0,לבן,34,,2015.0,אוטומט,1,32000.0,אופל,אסטרה,47,"אור יהודה, נפת תל אביב, מחוז תל אביב, ישראל","(32.0309712, 34.8523936, 0.0)",32.0309712,34.8523936,0.0
2400,257,אופקים,פרטית,14.0,2,לא,לא,1,דיזל,2143.0,1,לבן,34,178000.0,2017.0,אוטומט,1,100000.0,מרצדס,C-Class Taxi,134,"אופקים, נפת באר שבע, מחוז הדרום, ישראל","(31.3125831, 34.6208537, 0.0)",31.3125831,34.6208537,0.0
2401,4373,אופקים,פרטית,14.0,2,לא,לא,1,בנזין,1197.0,0,לבן,34,158000.0,2012.0,אוטומט,1,33000.0,סיאט,איביזה,124,"אופקים, נפת באר שבע, מחוז הדרום, ישראל","(31.3125831, 34.6208537, 0.0)",31.3125831,34.6208537,0.0
2402,4215,אומץ,פרטית,12.0,1,לא,לא,1,דיזל,1461.0,1,לבן,34,180000.0,2017.0,ידנית,0,32500.0,דאצ'יה,סנדרו Stepway,11,"אומץ, מועצה אזורית עמק חפר, נפת השרון, מחוז המרכז, ישראל","(32.3715218, 34.9961912, 0.0)",32.3715218,34.9961912,0.0
2403,1769,אום אל פחם,פרטית,2.0,2,כן,לא,1,בנזין,1998.0,0,לבן,34,82000.0,2017.0,אוטומט,1,159000.0,ב.מ.וו,סדרה 3,196,"أم الفحم, נפת חדרה, מחוז חיפה, ישראל","(32.5158385, 35.152491, 0.0)",32.5158385,35.152491,0.0
2404,2369,אום אל פחם,פרטית,7.0,2,לא,לא,1,בנזין,1197.0,0,לבן,34,240000.0,2014.0,אוטומט,1,,פולקסווגן,ג'טה,366,"أم الفحم, נפת חדרה, מחוז חיפה, ישראל","(32.5158385, 35.152491, 0.0)",32.5158385,35.152491,0.0
2405,4212,אום אל פחם,פרטית,10.0,1,לא,לא,1,בנזין,1991.0,0,לבן,34,105000.0,2016.0,אוטומט,1,,מרצדס,C-Class,321,"أم الفحم, נפת חדרה, מחוז חיפה, ישראל","(32.5158385, 35.152491, 0.0)",32.5158385,35.152491,0.0
2406,3729,אום אל פחם,פרטית,14.0,2,לא,לא,1,בנזין,1997.0,0,לבן,34,49000.0,2016.0,אוטומט,1,,ב.מ.וו,סדרה 5,138,"أم الفحم, נפת חדרה, מחוז חיפה, ישראל","(32.5158385, 35.152491, 0.0)",32.5158385,35.152491,0.0
2407,2580,אבן שמואל,פרטית,12.0,2,לא,לא,1,בנזין,1197.0,0,לבן,34,160000.0,2015.0,ידנית,0,30000.0,דאצ'יה,לודג'י,394,"אבן שמואל, מועצה אזורית שפיר, נפת אשקלון, מחוז הדרום, ישראל","(31.5748942, 34.7643312, 0.0)",31.5748942,34.7643312,0.0
2408,1272,אבן יהודה,פרטית,6.0,1,לא,לא,1,בנזין,998.0,0,לבן,34,14000.0,2020.0,אוטומט,1,99000.0,קיה,סטוניק,337,"אבן יהודה, נפת השרון, מחוז המרכז, 42845, ישראל","(32.2724852, 34.886767, 0.0)",32.2724852,34.886767,0.0
2409,1526,אבן יהודה,פרטית,4.0,1,לא,לא,1,בנזין,1242.0,0,לבן,34,,2017.0,אוטומט,1,49500.0,סוזוקי,בלנו,127,"אבן יהודה, נפת השרון, מחוז המרכז, 42845, ישראל","(32.2724852, 34.886767, 0.0)",32.2724852,34.886767,0.0
2410,1961,אבן יהודה,פרטית,,1,לא,לא,1,בנזין,1242.0,0,לבן,34,,2017.0,אוטומט,1,49500.0,סוזוקי,בלנו,4,"אבן יהודה, נפת השרון, מחוז המרכז, 42845, ישראל","(32.2724852, 34.886767, 0.0)",32.2724852,34.886767,0.0
2411,3449,אבן יהודה,פרטית,14.0,1,לא,לא,1,בנזין,1598.0,0,לבן,34,34000.0,2016.0,אוטומט,1,47000.0,פיג'ו,2008,366,"אבן יהודה, נפת השרון, מחוז המרכז, 42845, ישראל","(32.2724852, 34.886767, 0.0)",32.2724852,34.886767,0.0
2412,1689,אבן יהודה,פרטית,,7,לא,לא,1,בנזין,1590.0,0,לבן,34,217000.0,2002.0,אוטומט,1,6800.0,הונדה,סיוויק (עד 2006),4,"אבן יהודה, נפת השרון, מחוז המרכז, 42845, ישראל","(32.2724852, 34.886767, 0.0)",32.2724852,34.886767,0.0
2413,4408,אביבים,פרטית,,4,לא,לא,1,דיזל,1896.0,1,לבן,34,300000.0,2001.0,ידנית,0,5500.0,פולקסווגן,פולו קלאסיק,227,"אביבים, מועצה אזורית מרום הגליל, נפת צפת, מחוז הצפון, ישראל","(33.0886777, 35.4729375, 0.0)",33.0886777,35.4729375,0.0
2414,4086,אבו סנאן,פרטית,14.0,2,לא,לא,1,בנזין,1390.0,0,לבן,34,200000.0,2012.0,ידנית,0,,סיאט,איביזה,346,"أبو سنان, נפת עכו, מחוז הצפון, ישראל","(32.958648, 35.1716603, 0.0)",32.958648,35.1716603,0.0
2415,4414,שדרות,פרטית,13.0,2,לא,לא,1,בנזין,1197.0,0,כתום,33,210000.0,2013.0,אוטומט,1,34000.0,רנו,קפצ'ור,354,"שדרות, נפת אשקלון, מחוז הדרום, ישראל","(31.526474, 34.5969696, 0.0)",31.526474,34.5969696,0.0
2416,3754,שדרות,פרטית,7.0,2,לא,לא,1,בנזין,1198.0,0,כתום,33,186000.0,2011.0,אוטומט,1,10500.0,ניסאן,מיקרה,361,"שדרות, נפת אשקלון, מחוז הדרום, ישראל","(31.526474, 34.5969696, 0.0)",31.526474,34.5969696,0.0
2417,3646,רמת גן,פרטית,9.0,1,לא,לא,1,בנזין,1332.0,0,כתום,33,17000.0,2020.0,אוטומט,1,105000.0,רנו,קליאו דור 5 (2019 ואילך),354,"רמת גן, נפת תל אביב, מחוז תל אביב, ישראל","(32.0686867, 34.8246812, 0.0)",32.0686867,34.8246812,0.0
2418,2185,קרית שמונה,פרטית,15.0,3,לא,לא,1,בנזין,1586.0,0,כתום,33,160000.0,2009.0,אוטומט,1,22500.0,סוזוקי,SX4,53,"קרית שמונה, נפת צפת, מחוז הצפון, ישראל","(33.2074733, 35.5707828, 0.0)",33.2074733,35.5707828,0.0
2419,1733,קרית מוצקין,פרטית,9.0,1,לא,לא,1,בנזין,1242.0,0,כתום,33,218000.0,2012.0,אוטומט,1,25000.0,סוזוקי,ספלאש,360,"קרית מוצקין, נפת חיפה, מחוז חיפה, 2631437, ישראל","(32.8363747, 35.0752109, 0.0)",32.8363747,35.0752109,0.0
2420,4416,קרית מוצקין,פרטית,,4,לא,לא,1,בנזין,1587.0,0,כתום,33,188800.0,2003.0,אוטומט,1,,פיג'ו,307,351,"קרית מוצקין, נפת חיפה, מחוז חיפה, 2631437, ישראל","(32.8363747, 35.0752109, 0.0)",32.8363747,35.0752109,0.0
2421,912,קרית טבעון,פרטית,9.0,1,לא,לא,1,בנזין,1586.0,0,כתום,33,40000.0,2016.0,אוטומט,1,81000.0,סוזוקי,ויטרה,200,"קרית חרושת, קריית טבעון, נפת חיפה, מחוז חיפה, 3608002, ישראל","(32.6924776, 35.1095057, 0.0)",32.6924776,35.1095057,0.0
2422,1766,פתח תקווה,פרטית,4.0,1,לא,לא,1,בנזין,1248.0,0,כתום,33,90413.0,2016.0,אוטומט,1,,יונדאי,i10,385,"פתח תקווה, נפת פתח תקווה, מחוז המרכז, 4926040, ישראל","(32.0877639, 34.8859985, 0.0)",32.0877639,34.8859985,0.0
2423,2849,פתח תקווה,פרטית,,1,לא,לא,1,בנזין,1248.0,0,כתום,33,90413.0,2016.0,אוטומט,1,,יונדאי,i10,184,"פתח תקווה, נפת פתח תקווה, מחוז המרכז, 4926040, ישראל","(32.0877639, 34.8859985, 0.0)",32.0877639,34.8859985,0.0
2424,3528,פתח תקווה,פרטית,11.0,1,לא,לא,1,בנזין,1248.0,0,כתום,33,90413.0,2016.0,אוטומט,1,,יונדאי,i10,56,"פתח תקווה, נפת פתח תקווה, מחוז המרכז, 4926040, ישראל","(32.0877639, 34.8859985, 0.0)",32.0877639,34.8859985,0.0
2425,2151,נתניה,פרטית,,2,לא,לא,1,בנזין,1840.0,0,כתום,33,135000.0,2001.0,אוטומט,1,6500.0,מאזדה,פרמסי,75,"נתניה, נפת השרון, מחוז המרכז, 42***, ישראל","(32.3286181, 34.8566246, 0.0)",32.3286181,34.8566246,0.0
2426,1386,נתניה,ליסינג,12.0,0,כן,לא,1,בנזין,1997.0,0,כתום,33,,2021.0,אוטומט,1,,ניסאן,סנטרה,150,"נתניה, נפת השרון, מחוז המרכז, 42***, ישראל","(32.3286181, 34.8566246, 0.0)",32.3286181,34.8566246,0.0
2427,3951,לוד,פרטית,10.0,1,כן,לא,1,בנזין,1199.0,0,כתום,33,67000.0,2017.0,אוטומט,1,52500.0,סיטרואן,C3,212,"לוד, נפת רמלה, מחוז המרכז, 7147308, ישראל","(31.9489012, 34.8884857, 0.0)",31.9489012,34.8884857,0.0
2428,2093,כרמיאל,פרטית,15.0,1,כן,לא,1,בנזין,5038.0,0,כתום,33,58000.0,2019.0,אוטומט,1,330000.0,פורד,מוסטנג,363,"כרמיאל, נפת עכו, מחוז הצפון, ישראל","(32.9159104, 35.293429, 0.0)",32.9159104,35.293429,0.0
2429,3269,כפר סבא,פרטית,7.0,2,כן,לא,1,בנזין,1199.0,0,כתום,33,96000.0,2015.0,אוטומט,1,35000.0,פיג'ו,208,105,"כפר סבא, נפת פתח תקווה, מחוז המרכז, ישראל","(32.1773471, 34.907459, 0.0)",32.1773471,34.907459,0.0
2430,944,טבריה,פרטית,14.0,1,כן,לא,1,בנזין,1977.0,0,כתום,33,24000.0,2020.0,אוטומט,1,215000.0,קאדילק,XT4,332,"טבריה, נפת כנרת, מחוז הצפון, 1424224, ישראל","(32.7938522, 35.5328566, 0.0)",32.7938522,35.5328566,0.0
2431,1550,חיפה,פרטית,6.0,2,כן,לא,1,בנזין,1197.0,0,כתום,33,83000.0,2016.0,ידנית,0,39500.0,סקודה,פאביה,61,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
2432,2323,חיפה,פרטית,14.0,1,לא,לא,1,בנזין,1600.0,0,כתום,33,127000.0,2015.0,אוטומט,1,56000.0,סובארו,XV,138,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
2433,1928,חיפה,פרטית,12.0,1,כן,לא,1,בנזין,1197.0,0,כתום,33,66857.0,2016.0,אוטומט,1,56000.0,רנו,קפצ'ור,54,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
2434,2367,חיפה,פרטית,15.0,3,כן,לא,1,בנזין,2488.0,0,כתום,33,195000.0,2010.0,אוטומט,1,35000.0,מאזדה,6,134,"חיפה, נפת חיפה, מחוז חיפה, ישראל","(32.8191218, 34.9983856, 0.0)",32.8191218,34.9983856,0.0
2435,4111,הרצליה,פרטית,13.0,2,לא,לא,1,בנזין,1242.0,0,כתום,33,149000.0,2013.0,ידנית,0,17500.0,פורד,פיאסטה,181,"הרצליה, נפת תל אביב, מחוז תל אביב, ישראל","(32.1676842, 34.83082794429146, 0.0)",32.1676842,34.83082794429146,0.0
2436,3707,באר שבע,פרטית,13.0,2,לא,לא,1,בנזין,1364.0,0,כתום,33,106000.0,2018.0,אוטומט,1,66999.0,אופל,מוקה X,53,"באר שבע, נפת באר שבע, מחוז הדרום, ישראל","(31.2457442, 34.7925181, 0.0)",31.2457442,34.7925181,0.0
2437,1447,אודים,פרטית,13.0,2,לא,לא,1,בנזין,1591.0,0,כתום,33,,2012.0,אוטומט,1,37000.0,יונדאי,ולוסטר,34,"องค์การบริหารส่วนตำบลวัดยม, อำเภอบางปะอิน, จังหวัดพระนครศรีอยุธยา, 13160, ประเทศไทย","(14.256424299999999, 100.56341268733601, 0.0)",14.256424299999999,100.56341268733601,0.0
2438,1263,תל אביב יפו,פרטית,15.0,2,לא,לא,1,בנזין,1997.0,0,כסף מטלי,32,120000.0,2009.0,אוטומט,1,40000.0,ניסאן,קשקאי פלוס 2,97,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
2439,586,תל אביב יפו,פרטית,15.0,1,כן,לא,1,בנזין,1598.0,0,כסף מטלי,32,116000.0,2014.0,אוטומט,1,36500.0,פיג'ו,3008,52,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
2440,3242,תל אביב יפו,פרטית,15.0,3,כן,לא,1,בנזין,1360.0,0,כסף מטלי,32,120000.0,2006.0,אוטומט,1,11500.0,פיג'ו,206,349,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל","(32.0852997, 34.7818064, 0.0)",32.0852997,34.7818064,0.0
2441,1117,שפרעם,פרטית,14.0,3,לא,לא,1,בנזין,1197.0,0,כסף מטלי,32,134000.0,2011.0,אוטומט,1,30000.0,סקודה,אוקטביה,150,"شفا عمرو, נפת עכו, מחוז הצפון, ישראל","(32.8045765, 35.1723866, 0.0)",32.8045765,35.1723866,0.0
2442,908,רעננה,פרטית,14.0,2,כן,לא,1,בנזין,1591.0,0,כסף מטלי,32,155000.0,2013.0,אוטומט,1,37000.0,יונדאי,i35,155,"רעננה, נפת פתח תקווה, מחוז המרכז, ישראל","(32.1861481, 34.8675905, 0.0)",32.1861481,34.8675905,0.0
2443,2694,רמת השרון,פרטית,2.0,2,לא,לא,1,היברידי,2894.0,3,כסף מטלי,32,22000.0,2018.0,אוטומט,1,570000.0,פורשה,פאנאמרה,363,"רמת השרון, נפת תל אביב, מחוז תל אביב, ישראל","(32.134855200000004, 34.83019949563153, 0.0)",32.134855200000004,34.83019949563153,0.0
2444,1390,רמת גן,פרטית,,2,לא,לא,1,בנזין,1598.0,0,כסף מטלי,32,201000.0,2006.0,אוטומט,1,17000.0,טויוטה,קורולה,394,"רמת גן, נפת תל אביב, מחוז תל אביב, ישראל","(32.0686867, 34.8246812, 0.0)",32.0686867,34.8246812,0.0
2445,401,רמת גן,פרטית,,3,לא,לא,1,בנזין,3555.0,0,כסף מטלי,32,150000.0,2005.0,אוטומט,1,,יגואר,XJ8,169,"רמת גן, נפת תל אביב, מחוז תל אביב, ישראל","(32.0686867, 34.8246812, 0.0)",32.0686867,34.8246812,0.0
2446,4151,רמות נפתלי,פרטית,10.0,2,לא,לא,1,בנזין,1197.0,0,כסף מטלי,32,187000.0,2016.0,אוטומט,1,32500.0,רנו,קליאו דור 4 (2013-2019),359,"רמות נפתלי, מועצה אזורית מבואות החרמון, נפת צפת, מחוז הצפון, ישראל","(33.1022971, 35.5531168, 0.0)",33.1022971,35.5531168,0.0
2447,3458,רחובות,פרטית,15.0,3,לא,לא,1,בנזין,1999.0,0,כסף מטלי,32,155000.0,2013.0,אוטומט,1,35000.0,פורד,גלאקסי,75,"רחובות, נפת רחובות, מחוז המרכז, ישראל","(31.8952532, 34.8105616, 0.0)",31.8952532,34.8105616,0.0
2448,664,ראשון לציון,פרטית,4.0,2,לא,לא,1,בנזין,1984.0,0,כסף מטלי,32,28000.0,2019.0,אוטומט,1,134900.0,סקודה,אוקטביה,351,"ראשון לציון, נפת רחובות, מחוז המרכז, ישראל","(31.9635712, 34.8101149, 0.0)",31.9635712,34.8101149,0.0
2449,3278,ראשון לציון,פרטית,7.0,2,לא,לא,1,בנזין,1984.0,0,כסף מטלי,32,28000.0,2019.0,אוטומט,1,134900.0,סקודה,אוקטביה,351,"ראשון לציון, נפת רחובות, מחוז המרכז, ישראל","(31.9635712, 34.8101149, 0.0)",31.9635712,34.8101149,0.0
2450,1786,ראשון לציון,פרטית,9.0,1,לא,לא,1,בנזין,1586.0,0,כסף מטלי,32,16000.0,2018.0,אוטומט,1,93900.0,סוזוקי,ויטרה,351,"ראשון לציון, נפת רחובות, מחוז המרכז, ישראל","(31.9635712, 34.8101149, 0.0)",31.9635712,34.8101149,0.0
2451,722,ראשון לציון,פרטית,14.0,3,כן,לא,1,בנזין,1197.0,0,כסף מטלי,32,130000.0,2015.0,אוטומט,1,53000.0,סקודה,אוקטביה,196,"ראשון לציון, נפת רחובות, מחוז המרכז, ישראל","(31.9635712, 34.8101149, 0.0)",31.9635712,34.8101149,0.0
2452,1217,ראשון לציון,פרטית,7.0,2,כן,לא,1,בנזין,1242.0,0,כסף מטלי,32,68000.0,2015.0,אוטומט,1,46900.0,סוזוקי,ספלאש,138,"ראשון לציון, נפת רחובות, מחוז המרכז, ישראל","(31.9635712, 34.8101149, 0.0)",31.9635712,34.8101149,0.0
2453,4020,ראשון לציון,פרטית,15.0,2,לא,לא,1,בנזין,1364.0,0,כסף מטלי,32,160000.0,2013.0,אוטומט,1,39000.0,אופל,זאפירה,169,"ראשון לציון, נפת רחובות, מחוז המרכז, ישראל","(31.9635712, 34.8101149, 0.0)",31.9635712,34.8101149,0.0
2454,3377,ראשון לציון,פרטית,15.0,4,כן,לא,1,בנזין,2500.0,0,כסף מטלי,32,180000.0,2007.0,אוטומט,1,36000.0,לקסוס,IS250,305,"ראשון לציון, נפת רחובות, מחוז המרכז, ישראל","(31.9635712, 34.8101149, 0.0)",31.9635712,34.8101149,0.0
2455,760,ראשון לציון,פרטית,15.0,2,לא,לא,1,בנזין,1364.0,0,כסף מטלי,32,198000.0,2014.0,אוטומט,1,34900.0,שברולט,טראקס,321,"ראשון לציון, נפת רחובות, מחוז המרכז, ישראל","(31.9635712, 34.8101149, 0.0)",31.9635712,34.8101149,0.0
